1047,"MULTITOMA HORIZONTAL DE 19"" (PROFUNDIDAD 110) MM",U,41.25,0.00,0,INSELEC
1048,"MULTITOMA VERTICAL 12 TOMAS DOBLES 87""",U,84.01,0.00,0,INSELEC
1049,TOMACORRIENTE 220V,U,0.00,0.00,5,INVENTARIO
1050,MULTITOMA PARA PARED DE 4 TOMAS DOBLES (110V) + USB (5V/2.1A)  (I-1138),U,51.28,0.00,0,INSELEC
1051,TPL-84-12M MULTITOMA VERTICAL DE 84) 12 TOMAS DOBLES (I-1139 ),U,68.04,0.00,0,INSELEC
1052,"ORGH - 41 ORGANIZADOR CON CANALETA 19"" (40X40) MM",U,13.18,0.00,0,INSELEC
1053,"ORGH - 42 ORGANIZADOR CON CANALETA 19"" (40X60) MM",U,14.87,0.00,0,INSELEC
1054,"ORGH - 43 ORGANIZADOR CON CANALETA 19"" (60X80) MM",U,18.64,0.00,0,INSELEC
1055,"ORGH - 44 ORGANIZADOR CON CANALETA 19"" (80X80) MM",U,20.33,0.00,0,INSELEC
1056,"ORGH - 45 ORGANIZADOR DOBLE CANAL. 19"" (80X80) MM  / (60X80) MM",U,31.05,0.00,0,INSELEC
1057,"ORGV - 51 ORGANIZADOR VERTICAL SIMPLE 48"" (40X60) MM",U,35.22,0.00,0,INSELEC
1058,"ORGV - 51Z ORGANIZADOR VERTICAL SIMPLE 48"" (40X60) MM",U,33.75,0.00,0,INSELEC
1059,"ORGV - 52 ORGANIZADOR VERTICAL SIMPLE 72"" (40X60) MM",U,38.07,0.00,0,INSELEC
1060,TOMACORRIENTE + USB,U,0.00,0.00,2,INVENTARIO
1061,"ORGV - 52Z ORGANIZADOR VERTICAL SIMPLE 72"" (40X60) MM",U,36.82,0.00,0,INSELEC
1062,"ORGV - 53 ORGANIZADOR VERTICAL SIMPLE 84"" (40X60) MM",U,39.84,0.00,0,INSELEC
1063,"ORGV - 53Z ORGANIZADOR VERTICAL SIMPLE 84"" (40X60) MM",U,37.64,0.00,0,INSELEC
1064,"ORGV - 54 ORGANIZADOR VERTICAL SIMPLE 48"" (60X80) MM",U,43.14,0.00,0,INSELEC
1065,"ORGV - 54Z ORGANIZADOR VERTICAL SIMPLE 48"" (60X80) MM",U,43.65,0.00,0,INSELEC
1066,"ORGV - 55 ORGANIZADOR VERTICAL SIMPLE 72"" (60X80) MM",U,47.65,0.00,0,INSELEC
1067,"ORGV - 55Z ORGANIZADOR VERTICAL SIMPLE 72"" (60X80) MM",U,45.40,0.00,0,INSELEC
1068,"ORGV - 56 ORGANIZADOR VERTICAL SIMPLE 84"" (60X80) MM",U,49.78,0.00,0,INSELEC
1069,"ORGV - 56Z ORGANIZADOR VERTICAL SIMPLE 84"" (60X80) MM",U,46.36,0.00,0,INSELEC
1070,"ORGV - 57 ORGANIZADOR VERTICAL SIMPLE 48"" (80X80) MM",U,48.68,0.00,0,INSELEC
1071,TOMACORRIENTE POLARIZADO SIN TAPA,U,0.00,0.00,4,INVENTARIO
1072,"ORGV - 57Z ORGANIZADOR VERTICAL SIMPLE 48"" (80X80) MM",U,49.16,0.00,0,INSELEC
1073,"ORGV - 58 ORGANIZADOR VERTICAL SIMPLE 72"" (80X80) MM",U,52.87,0.00,0,INSELEC
1074,"ORGV - 58Z ORGANIZADOR VERTICAL SIMPLE 72"" (80X80) MM",U,53.57,0.00,0,INSELEC
1075,"ORGV - 59 ORGANIZADOR VERTICAL SIMPLE 84"" (80X80) MM",U,55.31,0.00,0,INSELEC
1076,"ORGV - 59Z ORGANIZADOR VERTICAL SIMPLE 84"" (80X80) MM",U,54.40,0.00,0,INSELEC
1077,"ORGV - 60 ORGANIZADOR VERTICAL SIMPLE 87"" (80X80) MM",U,50.10,0.00,0,INSELEC
1078,"ORGV - 60Z ORGANIZADOR VERTICAL DOBLE 48"" (80X80) MM / (80X80) MM",U,47.31,0.00,0,INSELEC
1079,S 610 TORNILLO M6 X 10 MM 20 UNIDADES X FUNDA,U,2.03,0.00,0,INSELEC
1080,"ORGANIZADOR DOBLE CON Z DE 84"" (80X80) MM",U,94.29,0.00,0,INSELEC
1081,N 62.0 TUERCA ENCAPSULADA M6 X 2.0MM 20 UNIDADES X FUNDA,U,6.88,0.00,0,INSELEC
1082,TIMBRE SIMPLE,U,0.00,0.00,5,INVENTARIO
1083,"ORGANIZADOR VERTICAL SIMPLE 60X80 72"" (RACK MERCURIO) (I-1166 )",U,46.44,0.00,0,INSELEC
1084,"ORGANIZADOR VERTICAL SIMPLE 80X80 72"" (RACK MERCURIO) (I-1167 )",U,51.66,0.00,0,INSELEC
1085,"ORGANIZADOR VERTICAL SIMPLE 60X80 84"" (RACK MERCURIO) (I-1168 )",U,48.43,0.00,0,INSELEC
1086,"ORGANIZADOR VERTICAL SIMPLE 80X80 84"" (RACK MERCURIO) (I-1169 )",U,53.83,0.00,0,INSELEC
1087,VENT - 71 VENTILADOR CON CABLE 2 MT. Y ENCHUFE,U,38.87,0.00,0,INSELEC
1088,BAND. CON 2 VENTILADORES 110VAC (I-1172),U,76.38,0.00,0,INSELEC
1089,"PARANTES CON TUERCA REMACHABLE 48"" 2 UNIDADES",U,67.76,0.00,0,INSELEC
1090,"PARANTES CON TUERCA REMACHABLE 72"" 2 UNIDADES",U,98.16,0.00,0,INSELEC
1091,"PARANTES CON TUERCA REMACHABLE 84"" 2 UNIDADES",U,119.66,0.00,0,INSELEC
1092,"PARANTE CON TUERCA REMACHABLE 86"" (2 UNIDADES)",U,158.92,0.00,0,INSELEC
1093,TIMBRE SIMPLE SOBREPUESTO,U,0.00,0.00,1,INVENTARIO
1094,"PARANTES CON TUERCA ENCAPSULADA 48"" 2 UNIDADES",U,55.85,0.00,0,INSELEC
1095,PARANTES CON TUERCA ENCAPSULADA 24UR (2 UNIDADES),U,10.55,0.00,0,INSELEC
1096,"PARANTES CON TUERCA ENCAPSULADA 72"" 2 UNIDADES",U,80.08,0.00,0,INSELEC
1097,PARANTES CON TUERCA ENCAPSULADA 36UR (2 UNIDADES),U,15.49,0.00,0,INSELEC
1098,"PARANTES CON TUERCA ENCAPSULADA 84"" 2 UNIDADES",U,93.88,0.00,0,INSELEC
1099,TAPAS DE RESERVA 1 UR,U,4.90,0.00,0,INSELEC
1100,TAPAS DE RESERVA 2 UR,U,6.11,0.00,0,INSELEC
1101,PARANTE CON TUERCA ENCAPSULADA 45 UR 2 UNIDADES,U,125.38,0.00,0,INSELEC
1102,PATCH PANEL 24 PUERTOS CAT. 5E,U,28.97,0.00,0,INSELEC
1103,"ORGANIZADOR PLASTICO , 44 X 88 X 480 MM 1UR (I-2000)",U,7.86,0.00,0,INSELEC
1104,"TORNILLO TIRAFONDO 3""",U,0.00,0.00,35,INVENTARIO
1105,INTERRUPTOR SIMPLE,U,0.00,0.00,1,INVENTARIO
1106,"ORGANIZADOR PLASTICO , 88 X 88 X 480 MM 2UR (I-2001)",U,10.70,0.00,0,INSELEC
1107,VARILLA COPERWELL. BAJA CAMADA 5/8X1.80 25MICRAS,U,6.00,6.72,0,INVENTARIO
1108,CONECTOR PARA VARILLA COPERWELL,U,1.50,1.68,0,INVENTARIO
1109,BM - 100 BLOQUEO MECANICO FRAME 50 - 100 NEGRO,U,31.05,0.00,0,INSELEC
1110,BM - 225 BLOQUEO MECANICO FRAME 125 - 225 NEGRO,U,32.35,0.00,0,INSELEC
1111,BM - 400 BLOQUEO MECANICO FRAME 250 - 400 NEGRO,U,33.68,0.00,0,INSELEC
1112,BM - 500 BLOQUEO MECANICO FRAME 500 - 600 NEGRO,U,35.68,0.00,0,INSELEC
1113,CAJA DE PASO PINTADA SERVICIO PESADO (150X150X90) MM IP 20 BEIGE,U,6.43,0.00,0,INSELEC
1114,CAJA DE PASO PINTADA SERVICIO PESADO (200X200X90) MM  IP 20 / IK 09 BEIGE,U,7.48,0.00,0,INSELEC
1115,CAJA DE PASO PINTADA SERVICIO PESADO (300X300X100) MM IP 20 BEIGE,U,12.52,0.00,0,INSELEC
1116,CAJA DE PASO GALVANIZADA SERVICIO PESADO (150X150X90) MM IP 20,U,6.57,0.00,0,INSELEC
1117,CAJA DE PASO GALVANIZADA SERVICIO PESADO (200X200X90) MM IP 20,U,7.94,0.00,0,INSELEC
1118,INTERRUPTOR + TOMACORRIENTE,U,0.00,0.00,1,INVENTARIO
1119,CAJA DE PASO GALVANIZADA S. PESADO (300X300X100) MM IP 20,U,9.10,0.00,0,INSELEC
1120,CAJA DE PASO RAPID LOCK (150X150X90) MM IP 20 BEIGE,U,10.06,0.00,0,INSELEC
1121,CAJA DE PASO RAPID LOCK (200X200X90) MM IP 20 BEIGE,U,11.78,0.00,0,INSELEC
1122,CAJA DE PASO RAPID LOCK FONDO/METALICO (250X250X100) MM IP 20 BEIGE,U,14.70,0.00,0,INSELEC
1123,CAJA DE PASO RAPID LOCK FONDO/METALICO (300X300X100) MM IP 20 BEIGE,U,17.17,0.00,0,INSELEC
1124,CAJA DE PASO RAPID LOCK FONDO/MADERA (200X200X100) MM IP 20 BEIGE,U,15.66,0.00,0,INSELEC
1125,CAJA DE PASO RAPID LOCK FONDO/MADERA (300X300X100) MM IP 20 BEIGE,U,20.39,0.00,0,INSELEC
1126,"GABINETE METALICO PARA MEDIDORES ELECTRICOS 1 SERVICIO, (340X270X127) MM  DISTR",U,25.86,0.00,0,INSELEC
1127,"GABINETE METALICO PARA MEDIDORES ELECTRICOS 2 SERVICIOS, (340X712X127) MM DIST",U,50.77,0.00,0,INSELEC
1128,"GABINETE METALICO PARA MEDIDORES ELECTRICOS 3 SERVICIOS, (340X935X127) MM DIST",U,58.43,0.00,0,INSELEC
1129,EMBELLECEDORES,U,0.00,0.00,7,INVENTARIO
1130,"GABINETE METALICO PARA MEDIDORES ELECTRICOS 1 SERVICIO, (340X270X127) MM DISTRI",U,25.86,0.00,0,INSELEC
1131,"GABINETE METALICO PARA MEDIDORES ELECTRICOS 2 SERVICIO, (340X712X127) MM DISTRI",U,50.77,0.00,0,INSELEC
1132,"GABINETE METALICO PARA MEDIDORES ELECTRICOS 3 SERVICIO, (340X935X127) MM DISTRI",U,58.43,0.00,0,INSELEC
1133,CCAL - 36 CAJA CONTROL DE ALUMBRADO (265X165X135) MM IP-42,U,16.23,0.00,0,INSELEC
1134,CCAL - 42 CAJA CONTROL DE ALUMBRADO CON EQUIPO IP-42,U,63.63,0.00,0,INSELEC
1135,BNJ-50 BAND. PORTA-CABLE TIPO DUCTO (50X50X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA 37KG/,U,13.32,0.00,0,INSELEC
1136,BNJ-50T TAPA DE BAND. PORTACABLE (10X67X2400) MM ACERO AL CARBONO TIPO 2 E=0.9MM,U,6.00,0.00,0,INSELEC
1137,BNJ-100 BAND. PORTA-CABLE TIPO DUCTO (50X100X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA,U,16.34,0.00,0,INSELEC
1138,BNJ-100T TAPA DE BAND. PORTACABLE DE (10X117X2400) MM ACERO AL CARBONO TIPO 2 E=0.9MM,U,9.27,0.00,0,INSELEC
1139,BNJ-150 BAND. PORTA-CABLE TIPO DUCTO (50X150X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA,U,20.13,0.00,0,INSELEC
1140,ENCHUFE 2 SALIDAS,U,0.00,0.00,1,INVENTARIO
1141,BNJ-150T TAPA DE BAND. PORTACABLE DE (10X167X2400) MM ACERO AL CARBONO TIPO 2 E=0.9MM,U,11.88,0.00,0,INSELEC
1142,BNJ-200 BAND. PORTA-CABLE TIPO DUCTO (50X200X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA,U,23.27,0.00,0,INSELEC
1143,BNJ-200T TAPA DE BAND. PORTACABLE DE  (10X217X2400) MM ACERO AL CARBONO TIPO 2 E=0.9MM,U,15.15,0.00,0,INSELEC
1144,BNJ-250 BAND. PORTA-CABLE TIPO DUCTO (50X250X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA,U,27.05,0.00,0,INSELEC
1145,BNJ-250T TAPA DE BAND. PORTACABLE DE (10X267X2400) MM ACERO AL CARBONO TIPO 2 E=0.9MM,U,17.76,0.00,0,INSELEC
1146,BNJ-300T TAPA DE CANALETA PORTACABLE DE (10X317X2400) MM EN ACERO TIPO 2  E=0.9 MM,U,18.64,0.00,0,INSELEC
1147,BNJ-400T TAPA DE CANALETA PORTACABLE DE (10X417X2400) MM EN ACERO TIPO 2  E=0.9 MM,U,19.57,0.00,0,INSELEC
1148,CRV-90- 50 CURVA  PLANA 90 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,8.43,0.00,0,INSELEC
1149,"TAPA PARA CURVA  PLANA 90 GRADOS 50 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,0.95,0.00,0,INSELEC
1150,CRV-90-100 CURVA  PLANA 90 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,8.79,0.00,0,INSELEC
1151,TIMBRE DINDON,U,0.00,0.00,2,INVENTARIO
1152,"TAPA PARA CURVA  PLANA 90 GRADOS 100 MM FABRICADA EN ACERO TIPO 2 E=  0,9MM",U,1.47,0.00,0,INSELEC
1153,CRV-90-150 CURVA  PLANA 90 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,9.89,0.00,0,INSELEC
1154,"TAPA PARA CURVA  PLANA 90 GRADOS 150 MM FABRICADA EN ACERO TIPO 2 E=  0,9MM",U,2.09,0.00,0,INSELEC
1155,CRV-90-200 CURVA  PLANA 90 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,11.21,0.00,0,INSELEC
1156,"TAPA PARA CURVA  PLANA 90 GRADOS 200 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,2.77,0.00,0,INSELEC
1157,CRV-90-250 CURVA  PLANA 90 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,13.42,0.00,0,INSELEC
1158,"TAPA PARA CURVA  PLANA 90 GRADOS 250 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,3.73,0.00,0,INSELEC
1159,CRV-45- 50 CURVA  PLANA 45 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,6.84,0.00,0,INSELEC
1160,"TAPA PARA CURVA PLANA 45 GRADOS 50 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,0.83,0.00,0,INSELEC
1161,CRV-45-100 CURVA  PLANA 45 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,7.95,0.00,0,INSELEC
1162,LED COLOR BULD,U,0.00,0.00,2,INVENTARIO
1163,"TAPA PARA CURVA PLANA 45 GRADOS 100 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,1.18,0.00,0,INSELEC
1164,CRV-45-150 CURVA  PLANA 45 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,9.26,0.00,0,INSELEC
1165,"TAPA PARA CURVA PLANA 45 GRADOS 150 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,1.61,0.00,0,INSELEC
1166,CRV-45-200 CURVA  PLANA 45 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,10.13,0.00,0,INSELEC
1167,"TAPA PARA CURVA PLANA 45 GRADOS 200 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,2.16,0.00,0,INSELEC
1168,CRV-45-250 CURVA  PLANA 45 GRADOS EN ACERO TIPO 2 DE 0.9 MM,U,11.52,0.00,0,INSELEC
1169,"TAPA PARA CURVA PLANA 45 GRADOS 250 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,2.85,0.00,0,INSELEC
1170,"UIN-T-50 UNION  T EN EN ACERO TIPO 2 DE 0,9 MM",U,8.85,0.00,0,INSELEC
1171,"TAPA  PARA  UNION  T  50MM FABRICADA EN ACERO TIPO 2 E=  0,9MM",U,1.03,0.00,0,INSELEC
1172,"UIN-T-100 UNION  T EN ACERO TIPO 2 DE 0,9 MM",U,10.40,0.00,0,INSELEC
1173,ENCHUFES 15A,U,0.00,0.00,5,INVENTARIO
1174,"TAPA  PARA  UNION  T  100 MM FABRICADA EN ACERO TIPO 2 E=  0,9MM",U,1.61,0.00,0,INSELEC
1175,"UIN-T-150 UNION  T EN ACERO TIPO 2 DE 0,9 MM",U,11.49,0.00,0,INSELEC
1176,"TAPA  PARA  UNION  T  150 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,2.28,0.00,0,INSELEC
1177,"UIN-T-200 UNION  T EN ACERO TIPO 2 DE 0,9 MM",U,12.45,0.00,0,INSELEC
1178,"TAPA  PARA  UNION  T  200 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,3.12,0.00,0,INSELEC
1179,"UIN-T-250 UNION  T EN ACERO TIPO 2 DE 0,9 MM",U,14.07,0.00,0,INSELEC
1180,"TAPA  PARA  UNION  T  250 MM FABRICADA EN ACERO TIPO 2 E=  0,9MM",U,4.11,0.00,0,INSELEC
1181,"UIN-C-50 UNION  CRUZ EN EN ACERO TIPO 2 DE 0,9 MM",U,10.46,0.00,0,INSELEC
1182,"TAPA PARA  UNION CRUZ 50 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,1.24,0.00,0,INSELEC
1183,"UIN-C-100 UNION  CRUZ EN ACERO TIPO 2 DE 0,9 MM",U,12.51,0.00,0,INSELEC
1184,"ADAPTADORES DE 2 PATAS 150V, 20A",U,0.00,0.00,2,INSELEC
1185,"TAPA PARA  UNION CRUZ 100 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,1.81,0.00,0,INSELEC
1186,"UIN-C-150 UNION  CRUZ EN ACERO TIPO 2 DE 0,9 MM",U,13.56,0.00,0,INSELEC
1187,"TAPA PARA  UNION CRUZ 150 MM  FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,2.54,0.00,0,INSELEC
1188,"UIN-C-200 UNION  CRUZ EN ACERO TIPO 2 DE 0,9 MM",U,16.17,0.00,0,INSELEC
1189,"TAPA PARA  UNION CRUZ 200 MM FABRICADA EN ACERO TIPO 2 E=  0,9MM",U,3.42,0.00,0,INSELEC
1190,"UIN-C-250 UNION  CRUZ EN ACERO TIPO 2 DE 0,9 MM",U,18.61,0.00,0,INSELEC
1191,"TAPA PARA  UNION CRUZ 250 MM FABRICADA EN ACERO TIPO 2 E=  0,9 MM",U,4.47,0.00,0,INSELEC
1192,CRV-AV- 50 CURVA ARTICULADA VERTICAL FABRICADA EN ACERO TIPO 2,U,11.37,0.00,0,INSELEC
1193,CRV-AV-100 CURVA ARTICULADA VERTICAL FABRICADA EN ACERO TIPO 2,U,11.61,0.00,0,INSELEC
1194,CRV-AV-150 CURVA ARTICULADA VERTICAL FABRICADA EN ACERO TIPO 2,U,12.22,0.00,0,INSELEC
1195,ADAPTADORES DE 2 PATAS CON TIERRA (PATA DE GALLINA),U,0.00,0.00,1,INSELEC
1196,CRV-AV-200 CURVA ARTICULADA VERTICAL FABRICADA EN ACERO TIPO 2,U,12.60,0.00,0,INSELEC
1197,CRV-AV-250 CURVA ARTICULADA VERTICAL FABRICADA EN ACERO TIPO 2,U,13.14,0.00,0,INSELEC
1198,TE-AV-50 TAPA CURVA ARTICULADA VERTICAL EXTERNA FABRICADA EN ACERO TIPO 2,U,2.84,0.00,0,INSELEC
1199,TE-AV-100 TAPA CURVA ARTICULADA VERTICAL EXTERNA FABRICADA EN ACERO TIPO 2,U,3.20,0.00,0,INSELEC
1200,TE-AV-150 TAPA CURVA ARTICULADA VERTICAL EXTERNA FABRICADA EN ACERO TIPO 2,U,3.70,0.00,0,INSELEC
1201,TE-AV-200 TAPA CURVA ARTICULADA VERTICAL EXTERNA FABRICADA EN ACERO TIPO 2,U,4.14,0.00,0,INSELEC
1202,TE-AV-250 TAPA CURVA ARTICULADA VERTICAL EXTERNA FABRICADA EN ACERO TIPO 2,U,4.60,0.00,0,INSELEC
1203,TI-AV-50 TAPA CURVA ARTICULADA VERTICAL INTERNA FABRICADA EN ACERO TIPO 2,U,2.50,0.00,0,INSELEC
1204,TI-AV-100 TAPA CURVA ARTICULADA VERTICAL INTERNA FABRICADA EN ACERO TIPO 2,U,2.84,0.00,0,INSELEC
1205,TI-AV-150 TAPA CURVA ARTICULADA VERTICAL INTERNA FABRICADA EN ACERO TIPO 2,U,3.20,0.00,0,INSELEC
1206,ENCHUFE DE DERIVACION TRIPLE,U,0.00,0.00,1,INVENTARIO
1207,TI-AV-200 TAPA CURVA ARTICULADA VERTICAL INTERNA FABRICADA EN ACERO TIPO 2,U,3.45,0.00,0,INSELEC
1208,TI-AV-250 TAPA CURVA ARTICULADA VERTICAL INTERNA FABRICADA EN ACERO TIPO 2,U,3.70,0.00,0,INSELEC
1209,UNAR-50 UNION ARTICULADA VERTICAL 50 MM FABRICADA EN ACERO TIPO 2,U,2.09,0.00,0,INSELEC
1210,UNRI-50 UNION RIGIDA 50 MM FABRICADA EN ACERO TIPO 2,U,1.71,0.00,0,INSELEC
1211,"TBQ-50TABIQUE DIVISORIO 2,4 MTS. 50 MM FABRICADA EN ACERO TIPO 2",U,4.63,0.00,0,INSELEC
1212,RDC-25 REDUCCIONES INCLUYE TORNILLERIA PARA ENSAMBLE Y MONTAJE FABRICADA EN ACERO TIPO 2,U,2.04,0.00,0,INSELEC
1213,RDC-50 REDUCCIONES INCLUYE TORNILLERIA PARA ENSAMBLE Y MONTAJE FABRICADA EN ACERO TIPO 2,U,2.12,0.00,0,INSELEC
1214,RDC-75 REDUCCIONES INCLUYE TORNILLERIA PARA ENSAMBLE Y MONTAJE FABRICADA EN ACERO TIPO 2,U,2.12,0.00,0,INSELEC
1215,RDC-100 REDUCCIONES INCLUYE TORNILLERIA PARA ENSAMBLE Y MONTAJE FABRICADA EN ACERO TIPO 2,U,2.18,0.00,0,INSELEC
1216,RL-1/4 TORNILLO EN ACERO CINCADO CON ARANDELA Y TUERCA ACHC-150 (I-0591),U,5.97,0.00,0,INSELEC
1217,"PERNO HEXAGONAL 1/4X2"" C/CUELLO GALVANIZADO",U,0.00,0.00,21,INVENTARIO
1218,"ENCHUFE 220V, 20A",U,0.00,0.00,3,INVENTARIO
1219,SPTS-50 SOPORTE SIMPLE EN PLANCHA DE ACERO LAMINADO DE 3 MM,U,1.02,0.00,0,INSELEC
1220,PINZA SICAME P/ACOMETIDA,U,1.88,2.10,0,INVENTARIO
1221,SPTS-100 SOPORTE SIMPLE EN PLANCHA DE ACERO LAMINADO DE 3 MM,U,1.69,0.00,0,INSELEC
1222,MSL-100 MENSULA ELECTROSOLDADA PARA MONTAJE EN PARED.,U,3.61,0.00,0,INSELEC
1223,MSL-150 MENSULA ELECTROSOLDADA PARA MONTAJE EN PARED.,U,4.71,0.00,0,INSELEC
1224,MSL-200 MENSULA ELECTROSOLDADA PARA MONTAJE EN PARED.,U,5.83,0.00,0,INSELEC
1225,MSL-250 MENSULA ELECTROSOLDADA PARA MONTAJE EN PARED.,U,7.51,0.00,0,INSELEC
1226,MENSULA  PARA MONTAJE EN PARED DE 300 MM,U,8.34,0.00,0,INSELEC
1227,MENSULA  PARA MONTAJE EN PARED DE 400 MM,U,10.08,0.00,0,INSELEC
1228,"SPTT-50 SOPORTE TRAPECIO EN PLANCHA DE ACERO LAMINADO DE 1/8""",U,1.93,0.00,0,INSELEC
1229,"SPTT-100 SOPORTE TRAPECIO EN PLANCHA DE ACERO LAMINADO DE 1/8""",U,2.34,0.00,0,INSELEC
1230,CONECTOR AEREO DE 2 PATAS POLARIZADO 15A,U,0.00,0.00,2,INVENTARIO
1231,"SPTT-150 SOPORTE TRAPECIO EN PLANCHA DE ACERO LAMINADO DE 1/8""",U,2.70,0.00,0,INSELEC
1232,"SPTT-200 SOPORTE TRAPECIO EN PLANCHA DE ACERO LAMINADO DE 1/8""",U,3.16,0.00,0,INSELEC
1233,"SPTT-250 SOPORTE TRAPECIO EN PLANCHA DE ACERO LAMINADO DE 1/8""",U,4.11,0.00,0,INSELEC
1234,CSLH-50 CONSOLA HORIZONTAL PARA MONTAJE EN SUSPENSION,U,1.64,0.00,0,INSELEC
1235,CSLH-100 CONSOLA HORIZONTAL PARA MONTAJE EN SUSPENSION,U,2.09,0.00,0,INSELEC
1236,CSLH-150 CONSOLA HORIZONTAL PARA MONTAJE EN SUSPENSION,U,2.37,0.00,0,INSELEC
1237,CSLH-200 CONSOLA HORIZONTAL PARA MONTAJE EN SUSPENSION,U,2.91,0.00,0,INSELEC
1238,CSLH-250 CONSOLA HORIZONTAL PARA MONTAJE EN SUSPENSION,U,3.20,0.00,0,INSELEC
1239,"VRLL-3/8 VARILLA ROSCADA 3/8""",U,7.57,0.00,0,INSELEC
1240,"VRLL-1/2 VARILLA ROSCADA 1/2""",U,12.89,0.00,0,INSELEC
1241,"ADAPTADOR SALIDA RD 10/16A, 250V",U,0.00,0.00,1,INVENTARIO
1242,"NEPLO DE ALARGUE ANAC-1/2"" (I-0623)",U,1.95,0.00,0,INSELEC
1243,"BNJE-100 BAND. TIPO ESCALERA (80X100X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA 37KG/M ""V",U,30.46,0.00,0,INSELEC
1244,"BNJE-150 BAND. TIPO ESCALERA (80X150X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA 37KG/M  ""V",U,31.05,0.00,0,INSELEC
1245,"BNJE-200 BAND. TIPO ESCALERA (80X200X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA 37KG/M  ""V",U,31.88,0.00,0,INSELEC
1246,"BNJE-250 BAND. TIPO ESCALERA (80X250X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA 37KG/M  ""V",U,32.18,0.00,0,INSELEC
1247,"BNJE-300 BAND. TIPO ESCALERA (80X300X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA 37KG/M  ""V",U,38.63,0.00,0,INSELEC
1248,"BNJE-400 BAND. TIPO ESCALERA (80X400X2400) MM ACERO AL CARBONO TIPO 2 NEMA 8AA 37KG/M  ""V",U,39.74,0.00,0,INSELEC
1249,"CRVEE-90-80-100 CURVA VERTICAL EXTERNA 90 GRADOS (80X100) MM ""VENTILADA""",U,25.75,0.00,0,INSELEC
1250,"TAPA PARA CURVA VERTICAL EXTERNA DE 90 GRADOS PARA CURVA DE (80) MM ALTO,FABRICADA",U,7.44,0.00,0,INSELEC
1251,"CRVEE-90-80-150 CURVA VERTICAL EXTERNA 90 GRADOS  (80X150) MM ""VENTILADA"" SIN TAPA EN ACERO TIPO 2  E=0",U,29.06,0.00,0,INSELEC
1252,BASE PARA FOTOCELDA,U,0.00,0.00,1,INVENTARIO
1253,"TAPA PARA CURVA VERTICAL EXTERNA DE 90 GRADOS PARA CURVA DE (80) MM ALTO, FABRICADA",U,9.75,0.00,0,INSELEC
1254,"CRVEE-90-80-200 CURVA VERTICAL EXTERNA 90 GRADOS  (80X200) MM ""VENTILADA"" SIN TAPA EN ACERO TIPO 2  E=0",U,33.15,0.00,0,INSELEC
1255,"TAPA PARA CURVA VERTICAL EXTERNA DE 90 GRADOS PARA CURVA DE (80) MM ALTO, FABRICADA",U,13.22,0.00,0,INSELEC
1256,"CRVEE-90-80-250 CURVA VERTICAL EXTERNA 90 GRADOS  (80X250) MM ""VENTILADA"" SIN TAPA EN ACERO TIPO 2  E=0",U,37.16,0.00,0,INSELEC
1257,"TAPA PARA CURVA VERTICAL EXTERNA DE 90 GRADOS PARA CURVA DE (80) MM ALTO, FABRICADA",U,16.88,0.00,0,INSELEC
1258,"CRVEE-90-80-300 CURVA VERTICAL EXTERNA 90 GRADOS (80X300) MM ""VENTILADA"" SIN TAPA EN ACERO TIPO 2  E=0.",U,41.93,0.00,0,INSELEC
1259,"TAPA PARA CURVA VERTICAL EXTERNA DE 90 GRADOS PARA CURVA DE (80) MM ALTO, FABRICADA",U,20.54,0.00,0,INSELEC
